time,SRB,BIH,MNE
2020-01-04 17:00:00,0.31554859004019503,0.00022157606712819617,0.0
2020-01-04 18:00:00,0.3470058167486889,0.002123704651115893,0.0
2020-01-04 19:00:00,0.48417048091880316,0.0033026037344615253,0.0
2020-01-04 20:00:00,0.5444282651398866,0.016107940362326496,0.0
2020-01-04 21:00:00,0.607128576952708,0.2068812346915372,0.0
2020-01-04 22:00:00,0.720069982988774,0.26684921440290094,0.0
2020-01-04 23:00:00,0.9144236793602922,0.3418907119643007,0.0
2020-01-05 00:00:00,1.1157518271839661,0.35125130250381453,0.0
2020-01-05 01:00:00,1.4022962318625527,0.8328687173828472,0.2619644254759674
2020-01-05 02:00:00,1.5624040617946087,1.7792257689036857,0.7294515410015986
2020-01-05 03:00:00,1.7622140012482383,2.0658182021772222,0.8694305208376353
2020-01-05 04:00:00,2.280025250821899,2.115517986013241,0.9116526926937488
2020-01-05 05:00:00,2.874145197719603,2.5967611117831733,1.0702413690591714
2020-01-05 06:00:00,3.7603954024482644,3.7572072824362186,1.567091711199056
2020-01-05 07:00:00,4.590287862086549,5.13572235641757,2.0234096757643183
2020-01-05 08:00:00,4.684867593776758,4.597919355654334,2.093822160411649
2020-01-05 09:00:00,4.8073410150737015,5.204916546523428,2.747383006293978
2020-01-05 10:00:00,4.503331024074809,4.463870877480339,2.9768224080648875
2020-01-05 11:00:00,5.29020691052489,5.4342604001398644,3.5385968304632063
2020-01-05 12:00:00,5.147203315937542,6.05686782110337,3.8193573761289805
2020-01-05 13:00:00,4.776645803341794,6.734057978992599,3.9632045711362847
2020-01-05 14:00:00,4.772800082386737,6.112689668927289,3.750034464537731
2020-01-05 15:00:00,5.16251247684628,5.87331539580685,3.732183317290428
2020-01-05 16:00:00,4.819422609441171,5.983198756162612,3.46367439643222
2020-01-05 17:00:00,4.196919106208811,5.605089844287439,3.1981382947894414
2020-01-05 18:00:00,4.055980602648918,5.657463359810183,3.493451568682191
2020-01-05 19:00:00,3.80037479800613,5.3190943861695885,4.205054529373
2020-01-05 20:00:00,3.583587958484112,5.362440793325889,4.745342360583444
2020-01-05 21:00:00,3.270096675334554,5.086621922507267,4.807736650394409
2020-01-05 22:00:00,2.366258425688924,3.1309195560896588,2.40321810293891
2020-01-05 23:00:00,2.1636810071806156,3.1056339619058018,3.5651569531100042
2020-01-06 00:00:00,2.1085836736851253,3.98123816013306,4.299679699039467
2020-01-06 01:00:00,1.9696913044587971,4.519631924879269,5.034419484838576
2020-01-06 02:00:00,1.7325747051484464,4.260236653431254,4.382037111867205
2020-01-06 03:00:00,1.7040095022456077,4.052385950069261,3.4469661250676205
2020-01-06 04:00:00,1.5859773467943874,4.2341616311112595,2.7013526945896
2020-01-06 05:00:00,1.4512826490152662,4.258534490401223,2.6036652236055913
2020-01-06 06:00:00,1.3325343612433536,3.94165301635297,2.2792234748422033
2020-01-06 07:00:00,1.3006039089748342,3.65247238008105,1.95803467531753
2020-01-06 08:00:00,1.3360086904046875,3.5680137014161337,1.9621381101760715
2020-01-06 09:00:00,1.2946415651533714,3.1877363234499585,1.78050380518866
2020-01-06 10:00:00,1.3139939696592688,1.909901653014117,1.3307918074882625
2020-01-06 11:00:00,1.512532938563313,1.8442861765074825,1.319170348991048
2020-01-06 12:00:00,1.539835611408933,1.7199074795591276,1.240952585478571
2020-01-06 13:00:00,1.2959800200217226,1.6841356603684552,1.1707109748626146
2020-01-06 14:00:00,0.8922719457237236,1.230341435935961,0.8851903951512308
2020-01-06 15:00:00,0.6470272538779405,1.0451295201894337,0.8696244001656204
2020-01-06 16:00:00,0.5599526249004823,0.894721370536261,0.8645927839535492
2020-01-06 17:00:00,0.4873993458499024,0.6724028464218765,0.6534894866505859
2020-01-06 18:00:00,0.3653700406721105,0.6318383705914993,0.5656803571637853
2020-01-06 19:00:00,0.30634966277162246,0.6495102718178347,0.5531946822161039
2020-01-06 20:00:00,0.2398129664981963,0.6738198432966335,0.5622414725607909
2020-01-06 21:00:00,0.20506272508911122,0.6958744206931593,0.5393439732739599
2020-01-06 22:00:00,0.1723258282705749,0.5938757361823342,0.42963318186235866
2020-01-06 23:00:00,0.20562015641415968,0.6703140075281632,0.5010494609046334
2020-01-07 00:00:00,0.1873543304622052,0.5251265733808186,0.4758163436731078
2020-01-07 01:00:00,0.17805036601605065,0.5209120773575598,0.4548842019849464
2020-01-07 02:00:00,0.15317070904587496,0.4980628046525658,0.4857811945570289
2020-01-07 03:00:00,0.11801252890523811,0.5119648617366833,0.49858822974392214
2020-01-07 04:00:00,0.10794548754735869,0.40209512445922296,0.4222738751467474
2020-01-07 05:00:00,0.09185807594056505,0.36613047651179553,0.38274364125901295
2020-01-07 06:00:00,0.07372385736269474,0.34468489558269994,0.36319414615333273
2020-01-07 07:00:00,0.06559236258687527,0.33608882356131686,0.30229567617982955
2020-01-07 08:00:00,0.07238489571884711,0.2930922631396135,0.20233483713369604
2020-01-07 09:00:00,0.06540894135100876,0.06563211426279154,0.09511994216523698
2020-01-07 10:00:00,0.02150557170071032,0.0,0.0445846037173728
2020-01-07 11:00:00,0.04010625907320015,0.0,0.007141009144436454
2020-01-07 12:00:00,0.07411680588736579,0.0,0.005331244105353795
2020-01-07 13:00:00,0.07120895180012231,0.0,0.005272116807996022
2020-01-07 14:00:00,0.03006079440917203,0.04146096948570234,0.005304508043879143
2020-01-07 15:00:00,0.06211418933359197,0.10291545386388821,0.061220821642482846
2020-01-07 16:00:00,0.06673158022792441,0.17446580535298295,0.0968190697048946
2020-01-07 17:00:00,0.04617899387818278,0.24995558489477138,0.1420022927486613
2020-01-07 18:00:00,0.023573309116554798,0.3717462339717431,0.22253150684785053
2020-01-07 19:00:00,0.022105243844279227,0.5940783679314816,0.26896184435150644
2020-01-07 20:00:00,0.021792668663101464,0.7698479417078974,0.3543298930300953
2020-01-07 21:00:00,0.02137382670014233,0.7397256166803973,0.36749341493267745
2020-01-07 22:00:00,0.019202163521214302,0.7061071641692105,0.34441004962163657
2020-01-07 23:00:00,0.01892506394194131,0.7496960506253391,0.35872949615101496
2020-01-08 00:00:00,0.019195830620051983,0.7526097305355848,0.3829161806306544
2020-01-08 01:00:00,0.01755994004977435,0.7088536765390968,0.386224420561791
2020-01-08 02:00:00,0.016755819972307788,0.7044226544771434,0.37139792423182416
2020-01-08 03:00:00,0.021239276126046862,0.791558915476128,0.4063260850796639
2020-01-08 04:00:00,0.02266889373107922,0.8200873480088641,0.41965054832104093
2020-01-08 05:00:00,0.022122830399579484,0.7378981970505443,0.4258275047905374
2020-01-08 06:00:00,0.022713063454886395,0.6809902207885746,0.44083232491075497
2020-01-08 07:00:00,0.015738492440965743,0.6293496294467771,0.431557472464386
2020-01-08 08:00:00,0.012111743240619435,0.5726536798784069,0.360811958966923
2020-01-08 09:00:00,0.012611025873763133,0.2542041782958092,0.13874350910439673
2020-01-08 10:00:00,0.016528375651042353,0.07767200869068218,0.1444362966913429
2020-01-08 11:00:00,0.013152034145799138,0.028806627112886694,0.03641657059918052
2020-01-08 12:00:00,0.011751770098822702,0.02994681474886043,0.006805377322408999
2020-01-08 13:00:00,0.012482580314426471,0.03280104859700142,0.0006309376101630716
2020-01-08 14:00:00,0.012715025190761925,0.02628632340962323,0.005359379187189593
2020-01-08 15:00:00,0.02467067689505648,0.02406755208770799,0.00670288648265204
2020-01-08 16:00:00,0.044097503401926294,0.03321935342151921,0.025194926554981963
2020-01-08 17:00:00,0.058282624593499574,0.03147361309091496,0.046427051162024544
2020-01-08 18:00:00,0.060326029491577664,0.035896591722029025,0.044119244992128
2020-01-08 19:00:00,0.051350786842457447,0.031873211561466504,0.02490035652511536
2020-01-08 20:00:00,0.0333986389280344,0.024146598983202906,0.005342684276540518
2020-01-08 21:00:00,0.017623504729227944,0.0,0.0
2020-01-08 22:00:00,0.015983598284765643,0.028718318130592682,0.03927250110593843
2020-01-08 23:00:00,0.018504566431527873,0.02668127129650772,0.005259521896302005
2020-01-09 00:00:00,0.04349971152127553,0.027244799584611686,9.728486310715692e-06
2020-01-09 01:00:00,0.03920727227490164,0.0,0.0
2020-01-09 02:00:00,0.04437799933675727,0.0,0.0
2020-01-09 03:00:00,0.05075466399173517,0.0,0.0
2020-01-09 04:00:00,0.04710421988481755,0.0,0.0
2020-01-09 05:00:00,0.0551603024907134,0.0,0.0
2020-01-09 06:00:00,0.08210626179475278,0.0,0.0
2020-01-09 07:00:00,0.11052108157941547,0.00019655114863463422,0.0
2020-01-09 08:00:00,0.08673133447969784,0.00020964018813354255,0.0
2020-01-09 09:00:00,0.0358865460065519,0.0,0.0
2020-01-09 10:00:00,0.03565401850119371,0.0,0.0
2020-01-09 11:00:00,0.03409089162414825,0.0,0.0
2020-01-09 12:00:00,0.03942858265014859,0.0,0.0
2020-01-09 13:00:00,0.023388463559825077,0.0,0.0
2020-01-09 14:00:00,0.03772769292330988,0.0,0.0
2020-01-09 15:00:00,0.10705840177044702,0.0015025029758248321,0.0
2020-01-09 16:00:00,0.11691332179858789,0.003628484882543076,0.0
2020-01-09 17:00:00,0.12567358925379407,0.0022108397688505176,0.0
2020-01-09 18:00:00,0.12588497946462807,0.0016265885652547115,0.0
2020-01-09 19:00:00,0.12667790874705387,0.001478686462214209,0.0
2020-01-09 20:00:00,0.15362461997191165,0.00647667744906869,0.0
2020-01-09 21:00:00,0.19460880147205228,0.013726247749612565,0.0
2020-01-09 22:00:00,0.22950572184805498,0.021050052768372095,0.0
2020-01-09 23:00:00,0.21424695071217842,0.023196232497336582,0.0
2020-01-10 00:00:00,0.18158828278754344,0.027825565125381545,0.0
2020-01-10 01:00:00,0.14962314433502052,0.03113464784217748,0.0
2020-01-10 02:00:00,0.1411017318564987,0.029559995662547425,0.0
2020-01-10 03:00:00,0.17079998683735342,0.025821078019689674,0.0
2020-01-10 04:00:00,0.19106118323361276,0.025054171775213956,0.0
2020-01-10 05:00:00,0.1746025991507437,0.024392344505728716,0.0
2020-01-10 06:00:00,0.13836601538191162,0.024457651495765,0.0
2020-01-10 07:00:00,0.12555486069949473,0.022525948059133667,0.0
2020-01-10 08:00:00,0.06784854018189632,0.01980492758028688,0.0
2020-01-10 09:00:00,0.0051388600001817455,0.016288746253156416,0.0
2020-01-10 10:00:00,0.0,0.005666059453282661,0.0
2020-01-10 11:00:00,0.0,0.0005723640848190043,0.0
2020-01-10 12:00:00,0.0,0.0,0.0
2020-01-10 13:00:00,0.0,0.0001086805146606859,0.0
2020-01-10 14:00:00,0.0,0.0002218373067348573,0.0
2020-01-10 15:00:00,0.0,0.0006404644353700425,0.0
2020-01-10 16:00:00,0.0,0.0005953584454955582,0.0
2020-01-10 17:00:00,0.0002904803792518851,0.00023970688958860212,0.0
2020-01-10 18:00:00,0.0402414131292159,0.0,0.0
2020-01-10 19:00:00,0.10725113327539695,0.0,0.0
2020-01-10 20:00:00,0.15347949456779203,0.0002656838730955059,0.0
2020-01-10 21:00:00,0.16948872462736167,0.0003106999498107853,0.0
2020-01-10 22:00:00,0.21453454848825834,0.0008358615398783243,0.0
2020-01-10 23:00:00,0.19095758643207636,0.00019357255885392452,0.0
2020-01-11 00:00:00,0.18319544334185678,3.134958158290933e-05,0.0
2020-01-11 01:00:00,0.21089455945794156,2.8115195442400102e-05,0.0
2020-01-11 02:00:00,0.22315331595260585,0.02692187562328626,0.0
2020-01-11 03:00:00,0.2557191885164615,0.03901496771410217,0.0
2020-01-11 04:00:00,0.2636425245886309,0.05419351588742308,0.0
2020-01-11 05:00:00,0.3507187925745949,0.05806916622919864,0.0
2020-01-11 06:00:00,0.3729153971280914,0.18298660462440486,0.03877762002980754
2020-01-11 07:00:00,0.356039946025749,0.303245730561788,0.09264153588639343
2020-01-11 08:00:00,0.27168840130597777,0.4453728492360931,0.15702724072787544
2020-01-11 09:00:00,0.16674952413162258,0.4502596939578024,0.12250238751730899
2020-01-11 10:00:00,0.25392287821938797,0.19633748232140535,0.007322592622326203
2020-01-11 11:00:00,0.5569501624790594,0.5941437087672855,0.09507733401872377
2020-01-11 12:00:00,0.7192718039221622,1.536833520288166,0.3644321283855552
2020-01-11 13:00:00,0.6894140506256469,2.1313902667590785,0.4357349953249183
2020-01-11 14:00:00,0.6409949224086144,2.4206403624390562,0.4164634364346506
2020-01-11 15:00:00,0.6126498502428009,2.4176834774047378,0.40374532793162404
2020-01-11 16:00:00,0.5976185005073072,2.2373246215057896,0.4459629789113712
2020-01-11 17:00:00,0.5695304897545175,2.1564392221366013,0.4876319120161284
2020-01-11 18:00:00,0.5501127868619473,2.0452100640498343,0.5531733256160634
2020-01-11 19:00:00,0.47432415136365685,1.8861104615045057,0.5183064691204502
2020-01-11 20:00:00,0.3323341418578909,1.4971565848908273,0.42268609996000206
2020-01-11 21:00:00,0.2616313676910616,1.0832014669413021,0.3228669145693578
2020-01-11 22:00:00,0.35115191673811086,0.7199714885807916,0.2769253539136224
2020-01-11 23:00:00,0.3750911229658674,0.7991355836967693,0.29349524288013085
2020-01-12 00:00:00,0.19608572391364643,0.7493570142791448,0.23652101832063577
2020-01-12 01:00:00,0.13883771692371447,0.6476221733624504,0.22164506616829868
2020-01-12 02:00:00,0.08786833019227024,0.6230478162433625,0.2761316054226881
2020-01-12 03:00:00,0.055300706114848344,0.5771092604319354,0.2869184705984046
2020-01-12 04:00:00,0.03572814050689519,0.7138415763050714,0.2507273058803502
2020-01-12 05:00:00,0.02462543344565759,0.7975485464398296,0.35624604205687693
2020-01-12 06:00:00,0.00893049013611755,0.8191379011216463,0.41383424141879954
2020-01-12 07:00:00,0.005259114101610442,0.7440604434128778,0.38077789531370865
2020-01-12 08:00:00,0.0,0.5407332415491902,0.24839669244210094
2020-01-12 09:00:00,0.0,0.21728265130943736,0.038833099647441964
2020-01-12 10:00:00,0.0,0.03382444555070643,0.018546571916127314
2020-01-12 11:00:00,0.0,0.025427476545238796,0.016048906956043992
2020-01-12 12:00:00,0.0,0.10199530682697329,0.029653693384871324
2020-01-12 13:00:00,0.0,0.10431941530719079,0.03191624260364134
2020-01-12 14:00:00,0.0,0.025121736492953718,0.027814373227546787
2020-01-12 15:00:00,0.0,0.02989748521092118,0.02699291116737157
2020-01-12 16:00:00,0.011355638977388246,0.008165641425309296,0.024036610400110774
2020-01-12 17:00:00,0.022990031190358688,0.007276464918043357,0.023217423167138023
2020-01-12 18:00:00,0.019700153685524465,0.0036184415575421514,0.014531060936347347
2020-01-12 19:00:00,0.03244332526143313,0.0026562833797762046,0.01116635865085646
2020-01-12 20:00:00,0.04988098601482681,0.0021141504879748398,0.010063007893661225
2020-01-12 21:00:00,0.028860392109372388,0.0007816589088519629,0.010489757678118059
2020-01-12 22:00:00,0.06220239484686578,0.0,0.017729072373581376
2020-01-12 23:00:00,0.002501910994598243,0.0,0.016860011742542282
2020-01-13 00:00:00,0.0,0.0,0.014543491454271019
2020-01-13 01:00:00,0.005309260773238161,0.0,0.015469473755173395
2020-01-13 02:00:00,0.0,0.0,0.01326360469693785
2020-01-13 03:00:00,0.0,0.0,0.01026659762011325
2020-01-13 04:00:00,0.0,0.0,1.2951019887210648e-05
2020-01-13 05:00:00,0.0,0.0,0.0
2020-01-13 06:00:00,0.0,0.0,0.0
2020-01-13 07:00:00,0.0,0.0,0.0
2020-01-13 08:00:00,0.0,0.0,0.0
2020-01-13 09:00:00,0.0,0.0,0.0
2020-01-13 10:00:00,0.0,0.0,0.0
2020-01-13 11:00:00,0.0,0.0,0.0
2020-01-13 12:00:00,0.0,0.0,0.0
2020-01-13 13:00:00,0.0,0.0,0.0
2020-01-13 14:00:00,0.0,0.0,0.0
2020-01-13 15:00:00,0.0,0.0,0.0
2020-01-13 16:00:00,0.0,0.0,0.0
2020-01-13 17:00:00,0.0,0.0006330792426766735,0.0
2020-01-13 18:00:00,0.0,0.006036706082486981,0.0
2020-01-13 19:00:00,0.0,0.0034141417654098985,0.0
2020-01-13 20:00:00,0.0,0.010533948066318608,0.0
2020-01-13 21:00:00,0.0,0.012191318584821408,0.0
2020-01-13 22:00:00,0.0,0.010947105424939485,0.0
2020-01-13 23:00:00,0.0,0.023157403874974412,0.0
2020-01-14 00:00:00,0.0022038738635008106,0.02953008160604534,0.0
2020-01-14 01:00:00,0.0070669997736215,0.08015475399369924,0.0
2020-01-14 02:00:00,0.011492482058554394,0.07798217061344892,0.0005211349267754242
2020-01-14 03:00:00,0.0013602203387300343,0.032384731125496,0.0005783446335253954
2020-01-14 04:00:00,0.0,0.024832317886013762,0.0
2020-01-14 05:00:00,0.0,0.022035963036178607,0.0
2020-01-14 06:00:00,0.0,0.0232718625067603,0.0
2020-01-14 07:00:00,0.0,0.02336484235229055,0.0
2020-01-14 08:00:00,0.0,0.016238431205551587,0.0
2020-01-14 09:00:00,0.0,0.0,0.0
2020-01-14 10:00:00,0.0,0.007226518776945868,0.0005376167021225436
2020-01-14 11:00:00,0.0,0.11925361244731168,0.0
2020-01-14 12:00:00,0.0,0.14027163486798475,0.0
2020-01-14 13:00:00,0.0,0.12899980321564433,0.0
2020-01-14 14:00:00,0.0,0.06482141614512464,0.0
2020-01-14 15:00:00,0.008114282188364512,0.009110556567115458,0.0
2020-01-14 16:00:00,0.05646626021716963,0.0015657982736429488,0.0
2020-01-14 17:00:00,0.054331470239739756,0.0004434059008425874,0.0
2020-01-14 18:00:00,0.04769636833832824,0.00021130596259220932,0.0
2020-01-14 19:00:00,0.06513973472118273,0.0,0.0
2020-01-14 20:00:00,0.07552913667308767,0.0,0.0
2020-01-14 21:00:00,0.10391372478127187,0.0,0.0
2020-01-14 22:00:00,0.03918429379338898,0.0,0.0
2020-01-14 23:00:00,0.007611980928873327,0.0,0.0
2020-01-15 00:00:00,0.0021489564783767783,0.00455288404518898,0.0
2020-01-15 01:00:00,0.014774774250753915,0.0002051568974455442,0.0
2020-01-15 02:00:00,0.049861703174635265,0.0,0.0
2020-01-15 03:00:00,0.08323908358882155,0.0,0.0
2020-01-15 04:00:00,0.08123882019912292,0.00150502024831364,0.0
2020-01-15 05:00:00,0.07443840636235487,0.008338383490316409,0.0
2020-01-15 06:00:00,0.05981053207137112,0.02184421450483172,0.0
2020-01-15 07:00:00,0.04461804968779357,0.015467724591394574,0.0
2020-01-15 08:00:00,0.02763460677508973,0.010045371406160577,0.0
2020-01-15 09:00:00,0.0,0.0,0.0
2020-01-15 10:00:00,0.0,0.0,0.0
2020-01-15 11:00:00,0.0,0.0,0.0
2020-01-15 12:00:00,0.0,0.0008862373828398042,0.0
2020-01-15 13:00:00,0.0,0.0010245683082359847,0.0
2020-01-15 14:00:00,0.0,0.001015240861431525,0.0
2020-01-15 15:00:00,0.001979249823136285,0.0011395182048074858,0.0
2020-01-15 16:00:00,0.06002239719795272,0.0004318758031575743,0.0
2020-01-15 17:00:00,0.09200428072091163,0.00048815512597251,0.0
2020-01-15 18:00:00,0.1158964495524832,0.0013027062633111108,0.0
2020-01-15 19:00:00,0.1695199851461691,0.0013232873440051033,0.0
2020-01-15 20:00:00,0.19252165937694063,0.0011496202363676558,0.0
2020-01-15 21:00:00,0.19634165943944992,0.0005496502164151928,0.0
2020-01-15 22:00:00,0.2229266559367603,0.0,0.0
2020-01-15 23:00:00,0.17752026618848965,0.0,0.0
2020-01-16 00:00:00,0.1195340537063955,0.0,0.0
2020-01-16 01:00:00,0.08974313162209036,0.0,0.0
2020-01-16 02:00:00,0.05178609298340861,0.0,0.0
2020-01-16 03:00:00,0.03653638584913855,0.0,0.0
2020-01-16 04:00:00,0.031196414446158886,0.0,0.0
2020-01-16 05:00:00,0.028594656741014413,0.0,0.0
2020-01-16 06:00:00,0.01348873286809535,0.0,0.0
2020-01-16 07:00:00,0.004492886243111991,0.0,0.0
2020-01-16 08:00:00,0.0,0.0,0.0
2020-01-16 09:00:00,0.0,0.0,0.0
2020-01-16 10:00:00,0.0,0.0,0.0
2020-01-16 11:00:00,0.0,0.011256852727020664,0.0
2020-01-16 12:00:00,0.0,0.01591772132893928,0.0
2020-01-16 13:00:00,0.0,0.013289811951573865,0.0
2020-01-16 14:00:00,0.005129689396005558,0.036312475936078455,0.0
2020-01-16 15:00:00,0.015087163098988665,0.036952417144844846,0.005981415769559621
2020-01-16 16:00:00,0.016636510969666715,0.04395748020733532,0.006455040899560106
2020-01-16 17:00:00,0.017447722901519087,0.04538065829200849,0.006840850033399983
2020-01-16 18:00:00,0.01972873208119569,0.0432110995127148,0.024664932174975385
2020-01-16 19:00:00,0.02222374010138841,0.04047541250717713,0.0073462240018672895
2020-01-16 20:00:00,0.03568301349098086,0.036288058263076135,0.0226127898415391
2020-01-16 21:00:00,0.0367925514576859,0.03506540413755465,0.022913987064050303
2020-01-16 22:00:00,0.020099451730694513,0.0855801744003996,0.10447178322673728
2020-01-16 23:00:00,0.019162885370020352,0.05451429341246412,0.09732337728850221
2020-01-17 00:00:00,0.020638641027491442,0.025889885349853228,0.08473229808745211
2020-01-17 01:00:00,0.01793783212251317,0.006144749092022829,0.0415781077338723
2020-01-17 02:00:00,0.015527604626793767,0.0004591729779914151,0.005746381906243883
2020-01-17 03:00:00,0.01722991369147087,0.0004438707859203467,0.0
2020-01-17 04:00:00,0.051648278295638395,0.0,0.0
2020-01-17 05:00:00,0.06548125552667496,2.554565734222818e-05,0.0
2020-01-17 06:00:00,0.07306135603694991,0.0006669923021853832,0.0
2020-01-17 07:00:00,0.12154574171492864,0.005585097500415726,0.0
